match_id,time,player_slot,key,year,month,tier,leaguename,patch_name,phase,match_outcome_for_player,duration,match_minute,annotator_id,sentiment,tox_toxic,tox_severe_toxic,tox_obscene,tox_threat,tox_insult,tox_identity_hate,is_dota_jargon,is_ambiguous,notes,confidence_sentiment,conf_tox_toxic,conf_tox_severe_toxic,conf_tox_obscene,conf_tox_threat,conf_tox_insult,conf_tox_identity_hate,n_annotators
4213040962,-659.0,0.0,g?,2018,11,Lainnya,Meister Division 2019,7.19,lainnya,loss,1666,-10.98,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g?""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7970806336,-82.0,131.0,Stream is live rookies,2024,10,Major,Major League (D2AU),7.37,lainnya,loss,1179,-1.37,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2347190360,806.0,132.0,gg,2016,5,Lainnya,The Summit 5,6.87,lainnya,loss,813,13.43,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=0.99), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8017332828,-318.0,1.0,DA,2024,11,Lainnya,Ultras Dota Pro League  2023-24,7.37,lainnya,win,2187,-5.3,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"foreign acknowledgment (""da"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4207903964,1200.0,128.0,dagger sedetik,2018,11,Lainnya,TNG League 1,7.19,lainnya,win,3103,20.0,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6030875673,430.0,3.0,g?,2021,6,Major,WePlay Kyiv Major 2021,7.29,lainnya,win,2125,7.17,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g?""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5057799853,-84.0,0.0,XD,2019,10,Major,MDL Chengdu Major,7.22,lainnya,loss,1936,-1.4,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"tawa ""xd"" variant (""xd""), amusement / sarcasm ringan",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2168455403,3204.0,130.0,?,2016,2,Lainnya,DobroCup Season 2,6.86,lainnya,loss,3437,53.4,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"reaksi punctuation-only (?, !, ??, !! dst), tone tidak jelas",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3969876442,2563.0,129.0,GG,2018,6,TI,The International 2018,7.18,lainnya,win,2566,42.72,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7718040519,1948.0,128.0,gg,2024,5,Lainnya,Ancients League,7.35,lainnya,win,1944,32.47,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6695352783,-73.0,2.0,glgl,2022,8,Major,PGL Arlington Major 2022,7.31,lainnya,loss,1875,-1.22,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship ""good luck"" repetisi (""glgl"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7550735528,1464.0,2.0,gg,2024,1,Lainnya,Ultras Dota Pro League  2023-24,7.35,lainnya,loss,1473,24.4,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=0.99), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8556254956,-24.0,130.0,ceo young ph,2025,11,Lainnya,,7.37,lainnya,win,1830,-0.4,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6792813466,2068.0,128.0,GG,2022,10,Lainnya,Destiny league,7.32,lainnya,loss,2075,34.47,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2668905365,-85.0,129.0,glhf,2016,9,Lainnya,ROG MASTERS 2016,6.88,lainnya,loss,2292,-1.42,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""glhf"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3582871058,-700.0,128.0,are you in our discord WTF,2017,11,Lainnya,AEF Season 2,7.07,lainnya,win,2077,-11.67,AI,negative,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,mengandung kata toxic dalam pesan panjang,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8308545095,1861.0,131.0,gg,2025,5,Lainnya,Ancients League,7.37,lainnya,win,1866,31.02,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6565855337,-70.0,131.0,hf hf,2022,5,Lainnya,Dota 2 Champions League 2021-2022 Season,7.31,lainnya,win,2248,-1.17,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship ""have fun"" repetisi (""hfhf"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7029443593,-61.0,130.0,Glhf,2023,2,Major,Lima Major 2023,7.32,lainnya,win,1738,-1.02,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""glhf"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3778509007,2068.0,128.0,g,2018,3,Lainnya,World Electronic Sports Games International,7.1,lainnya,win,3129,34.47,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2566482748,-81.0,2.0,GL HF,2016,8,TI,The International 2016,6.88,lainnya,win,2851,-1.35,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""gl hf"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6818633775,2034.0,132.0,gg,2022,10,TI,The International 2022,7.32,lainnya,win,2039,33.9,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8398731233,-89.0,130.0,rdy,2025,8,Lainnya,Campeonato NEXTLEVEL,7.37,lainnya,win,1477,-1.48,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"acknowledgment/agreement (""rdy""), reaksi singkat",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2845360998,-81.0,131.0,donor kebab 1 sec plz,2016,12,Lainnya,AEF Season 1 Qualifiers,7.0,lainnya,win,2367,-1.35,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8284671091,-88.0,2.0,1 min pls,2025,5,Lainnya,Ultras Dota Pro League  2024-25,7.37,lainnya,win,1666,-1.47,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6562276938,405.0,128.0,g,2022,5,Lainnya,BTS Pro Series 11,7.31,lainnya,win,2478,6.75,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5073899116,-24.0,1.0,sry,2019,10,Lainnya,Movistar Liga Pro Gaming Season 1,7.22,lainnya,loss,1853,-0.4,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"permintaan maaf / mengakui kesalahan (""sry"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2462821757,2425.0,129.0,gg wp,2016,6,TI,The International 2016,6.88,lainnya,loss,2433,40.42,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6478664789,-80.0,0.0,G SRY,2022,3,DPC Tour,DPC SEA Division I Tour 2 - 2021/2022 by Beyond The Summit,7.31,lainnya,loss,2318,-1.33,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"permintaan maaf / mengakui kesalahan (""g sry"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6695433730,2219.0,2.0,gege,2022,8,Major,PGL Arlington Major 2022,7.31,lainnya,loss,2222,36.98,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6311290651,101.0,0.0,all g00d?,2021,12,DPC Tour,DPC WEU Division II Winter Tour - 2021/2022 - DreamLeague Season 16 presented by Intel,7.3,lainnya,loss,2160,1.68,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3961665955,-80.0,132.0,hhhhhhhhhhhf,2018,6,TI,The International 2018,7.17,lainnya,win,2653,-1.33,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3050652491,1608.0,2.0,GG,2017,3,Major,Kiev Major,7.02,lainnya,loss,1618,26.8,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=0.99), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6974836699,1850.0,0.0,gg,2023,1,Lainnya,European Pro League  2022-2023 Season,7.32,lainnya,loss,1860,30.83,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=0.99), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6785961058,2010.0,2.0,Gg,2022,10,Lainnya,BTS Pro Series 12,7.32,lainnya,win,2004,33.5,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6171980397,-75.0,128.0,glhf,2021,9,Lainnya,SAPPHIRE OGA DOTA PIT INVITATIONAL,7.3,lainnya,loss,1342,-1.25,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""glhf"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8643463082,-70.0,2.0,gl,2026,1,Lainnya,,7.37,lainnya,win,3988,-1.17,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""gl"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3879501164,2633.0,128.0,ggwp,2018,5,Lainnya,ESL India Premiership - 2017 Edition,7.15,lainnya,win,2628,43.88,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7529503980,2173.0,2.0,gg wp,2024,1,Lainnya,DreamLeague Season 22 Qualifiers,7.35,lainnya,win,2175,36.22,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5418362759,1102.0,4.0,G,2020,5,Lainnya,Dota SEA Invitational 2020,7.26,lainnya,loss,2230,18.37,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6148933083,2656.0,2.0,gg,2021,8,Lainnya,ESL One Fall 2021 powered by Intel,7.3,lainnya,loss,2664,44.27,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2281369868,-75.0,1.0,gl,2016,4,Lainnya,EPICENTER: Moscow,6.86,lainnya,loss,2750,-1.25,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""gl"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8724410677,-84.0,130.0,GL HF,2026,3,Lainnya,,7.37,lainnya,loss,2487,-1.4,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""gl hf"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4928633060,-86.0,132.0,G?,2019,7,Lainnya,Asian DOTA2 Gold Occupation Invitational Competition S2,7.22,lainnya,win,2467,-1.43,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g?""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6471775048,2080.0,0.0,ggwp,2022,3,Lainnya,Claro gaming Apu League Series,7.31,lainnya,win,2088,34.67,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5316176483,1865.0,128.0,GG,2020,3,Lainnya,Dotabuff Reach - Pinnacle Division,7.25,lainnya,loss,1874,31.08,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2743414037,1565.0,0.0,GG,2016,10,Major,The Fall Major 2016,6.88,lainnya,loss,1575,26.08,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=0.99), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6458190732,440.0,129.0,g,2022,3,Lainnya,Continent War ,7.31,lainnya,win,1251,7.33,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5638300272,-73.0,130.0,GL,2020,10,Lainnya,Moon Studio Mid-Autumn League,7.27,lainnya,loss,2241,-1.22,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""gl"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8743439281,-47.0,0.0,G,2026,3,Lainnya,,7.37,lainnya,win,2113,-0.78,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4861607434,3164.0,128.0,gg,2019,6,Major,EPICENTER Major 2019,7.22,lainnya,win,3167,52.73,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7983952316,985.0,129.0,fps,2024,10,Lainnya,Samsung Odyssey Cup Dota 2 Championship,7.37,lainnya,loss,1403,16.42,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"masalah teknis (""fps""), bukan emosional",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5995074788,2050.0,3.0,GG,2021,5,DPC Tour,DPC 2021 Season 2 Upper League (SEA) presented by PGL,7.29,lainnya,win,2056,34.17,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
8099062667,3088.0,131.0,gwr,2024,12,Lainnya,FISSURE PLAYGROUND - Closed Qualifiers - EEU,7.37,lainnya,loss,3234,51.47,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"""gwr"" arti tidak jelas, default neutral",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2460305276,1886.0,132.0,Gg,2016,6,TI,The International 2016,6.88,lainnya,loss,1892,31.43,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5673499181,-55.0,130.0,SEC,2020,10,Lainnya,Movistar Liga Pro Gaming Season 6,7.27,lainnya,loss,1538,-0.92,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timer/wait call (""sec""), permintaan jeda waktu",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5721983337,1636.0,0.0,gg,2020,11,Lainnya,YouTube SIVVIT - Big Russian Show,7.27,lainnya,loss,1645,27.27,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=0.99), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3041494517,2649.0,131.0,gg,2017,3,Lainnya,D2CL Season 6,7.02,lainnya,win,2675,44.15,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=0.99), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7224616279,-75.0,132.0,hfhf,2023,7,Major,The Bali Major,7.33,lainnya,win,2199,-1.25,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship ""have fun"" repetisi (""hfhf"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6548275096,246.0,0.0,how long of a puase do we have mr admin?,2022,4,Lainnya,Gamers Without Borders 2022,7.31,lainnya,win,1967,4.1,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual panjang,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3173543466,459.0,132.0,again,2017,5,Lainnya,ESL India Premiership - Season One,7.05,lainnya,loss,1931,7.65,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2493051258,2372.0,4.0,ok,2016,7,Lainnya,ESL India Premiership - Season One,6.88,lainnya,win,3186,39.53,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"acknowledgment/agreement (""ok""), reaksi singkat",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4755094209,1348.0,4.0,gg,2019,5,Major,EPICENTER Major 2019,7.21,lainnya,win,1345,22.47,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7174180723,-70.0,4.0,g,2023,5,Lainnya,TDL Pro Series Summer Season,7.33,lainnya,win,1731,-1.17,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3090182249,831.0,0.0,Ok papu,2017,4,Lainnya,Radiance Dota 2 -2017,7.04,lainnya,loss,2412,13.85,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7509678782,1180.0,129.0,wait,2023,12,Lainnya,2023 Xmas Cup,7.35,lainnya,loss,1189,19.67,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timer/wait call (""wait""), permintaan jeda waktu",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3275108399,2064.0,129.0,ggwp,2017,6,TI,The International 2017,7.06,lainnya,win,2068,34.4,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5221038451,965.0,0.0,g,2020,2,Lainnya,AEF Dota 2 Premier League Season 3,7.24,lainnya,win,3794,16.08,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7765098056,706.0,4.0,?,2024,5,Lainnya,Riyadh Masters 2024 at Esports World Cup Qualifiers,7.36,lainnya,win,1217,11.77,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"reaksi punctuation-only (?, !, ??, !! dst), tone tidak jelas",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7904149200,1887.0,130.0,gg,2024,8,Lainnya,Ancients League,7.37,lainnya,win,1891,31.45,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5399664271,2942.0,132.0,gg,2020,5,Lainnya,Oceanic Esports Dota League,7.26,lainnya,win,2938,49.03,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4755255339,2394.0,4.0,GG,2019,5,Major,EPICENTER Major 2019,7.21,lainnya,win,2391,39.9,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2694215431,278.0,129.0,g,2016,10,Lainnya,ESL India Premiership - Season One,6.88,lainnya,loss,1861,4.63,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5544379487,-85.0,1.0,im filling a report brown,2020,7,Lainnya,ESL One Thailand 2020 Online powered by Intel,7.27,lainnya,win,1448,-1.42,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3047147444,1127.0,4.0,g,2017,3,Major,Kiev Major,7.02,lainnya,loss,2239,18.78,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
3971338283,-53.0,1.0,GL,2018,6,TI,The International 2018,7.18,lainnya,win,2208,-0.88,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""gl"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4912188921,-63.0,130.0,add aja,2019,7,Lainnya,DOTA 2 INDONESIA ONLINE PROFESSIONAL TOURNAMENT 2019,7.22,lainnya,win,2197,-1.05,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"(Indo) banter/percakapan kasual: ""add aja""",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7357814361,-53.0,131.0,wardgod gl,2023,9,Lainnya,Ultras Dota Pro League  2023,7.34,lainnya,win,1253,-0.88,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship compound (token: gl, msg: ""wardgod gl"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4344416524,1428.0,128.0,gg,2019,1,Major,The Chongqing Major,7.2,lainnya,loss,1426,23.8,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
2949450596,1591.0,129.0,Dats called,2017,1,Lainnya,DafaeSports Indonesia Series Presented by Eternal Gaming,7.01,lainnya,win,2730,26.52,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
5837523562,2749.0,130.0,G,2021,2,Lainnya,DIGI CUP MONTHLY,7.28,lainnya,win,3480,45.82,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4064867263,43.0,1.0,vad sager du,2018,8,TI,The International 2018,7.19,lainnya,win,2080,0.72,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,banter/percakapan kasual pendek,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7927766744,-79.0,132.0,hf,2024,9,TI,The International 2024,7.37,lainnya,loss,1977,-1.32,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""hf"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4764163425,-49.0,130.0,hfhf,2019,5,Major,EPICENTER Major 2019,7.21,lainnya,loss,2159,-0.82,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship ""have fun"" repetisi (""hfhf"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
6985624026,2202.0,128.0,g,2023,1,Lainnya,European Pro League  2022-2023 Season,7.32,lainnya,win,2753,36.7,AI,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"initiation/coordination call (""g""), Dota jargon untuk engage/attack",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
7931926847,-83.0,132.0,hf,2024,9,TI,The International 2024,7.37,lainnya,win,2422,-1.38,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sportsmanship/sopan (""hf"")",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
4127339626,2642.0,1.0,gg,2018,9,Major,The Kuala Lumpur Major,7.19,lainnya,loss,2647,44.03,AI,positive,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"GG end-of-match (ratio=1.00), sportsmanship",ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,ai_single,1
